product_id,title,description,condition,image_url,date_sold,price
1354265419,Playstation 4 Pro empty box PS4 box,"complete packaging of PS4 Pro, empty box. like New. it can help you to sell your PS4 pro or store it well.",LIKE NEW,https://media.karousell.com/media/photos/products/2025/2/21/playstation_4_pro_empty_box_ps_1740138791_49f18194_thumbnail.jpg,2025-03-06,10.0
1307696051,PlayStation PS Camera,"PlayStation Camera for the PS4

Cleaned with alcohol wipes",LIKE NEW,https://media.karousell.com/media/photos/products/2024/6/8/playstation_ps_camera_1717850222_ddac6d50_thumbnail.jpg,2024-06-08,10.0
1356403184,Playstation 4 & Controllers,"Controllers still working - $10 each

Playstation no longer functional - hence letting it go for $60

Message for more pictures",HEAVILY USED,https://media.karousell.com/media/photos/products/2025/3/4/playstation_4__controllers_1741102957_0a18570d_thumbnail.jpg,2025-03-13,10.0
1323782005,PS4 Controller,,LIGHTLY USED,https://media.karousell.com/media/photos/products/2024/9/4/ps4_controller_1725457576_7043c408_thumbnail.jpg,2024-09-11,10.0
1313490451,2 PS4 Controller and 1 PS3 Controller,"PS4 Controller 20 SGD For 1
 Both PS4 Controller for 30 SGD
PS3 Controller 10 SGD

Take all 50 SGD",LIGHTLY USED,https://media.karousell.com/media/photos/products/2024/7/10/2_ps4_controller_and_1_ps3_con_1720596100_79945f82_thumbnail.jpg,2024-07-11,10.0
1341779159,Playstation 5,"BNIB Sealed playstaion5 
local set with original receipt 
Comes with 2 controllers 
•1 Year Sony Warranty 
Non activated",BRAND NEW,https://media.karousell.com/media/photos/products/2024/12/15/playstation_5_1734227349_889460f9_thumbnail.jpg,2024-12-15,10.0
1339272480,PS5 Empty box,,BRAND NEW,https://media.karousell.com/media/photos/products/2024/12/1/ps5_empty_box_1733045632_4dee473e_thumbnail.jpg,2024-12-13,10.0
1343613472,Sony PS5 Box,PS5 disc edition box for sale,LIKE NEW,https://media.karousell.com/media/photos/products/2024/12/25/sony_ps5_box_1735115895_a762b5b2_thumbnail.jpg,2025-01-10,10.0
1341649012,"HZLucki PS5 Cooling Fan, for PS5 Fat Disc/Digital Edition Black","Product dimensions 20.8L x 6.6W x 4.4H centimetres
Brand Generic
Voltage 5 Volts
Wattage 10 watts
Cooling method Air
Compatible devices for PS5 Disc Edition
🎮【Efficient Cooling System for PS5】: HZLucki Upgraded Cooling Fan for PS5 comes with 3 high-speed fans, and there are 3 speed setting: Low, Middle and High(2000/4000/5000±5%RPM), to quickly dissipate hot air of your console and help your Disc and Digital Editions stay cool and run smoothly, can greatly improve the service life and performance of the PS5.for PS5 Disc/Digital Edition
🎮【Auto Temperature Control Adjustment Mode Design】:HZLucki for PS5 Cooling Fan uses auto temperature control adjustment technology, can automatically adjust the speed according to the internal temperature of the PS5. Except for ambient temperature&other influences. When the operating temperature of the PS5 is below 25℃, the automatic mode will be adjusted to low speed (2000±5%rpm); From 25℃ to 30℃, adjust to medium speed (4000±5%rpm); and when it is above 30℃, adjust to high speed (5000±5%rpm).
🎮【Lower Noise, Quiet Cooler Fan for PS5】:HZLucki Quiet Fan for PS5 features lower noise, low-decibel noise reduction design can provide your an immersive gaming experience, making your gaming time pretty comfortable. In the case of ambient noise below 20.5dB, the noise value displayed at a spacing of 0.5m is: low/mid/high -22dB/34.5dB/43dB; at a spacing of 1m is: low/mid/high -20dB/30dB/37dB.
🎮【Memory Mode Design】:Cooling Accessories for PS5，Compatible with both PlayStation 5 disc and digital edition.the cooling fan is designed with a memory mode that synchronizes PS5 when it is turned on and runs, while also going directly to the speed mode of the last time it ran.
🎮【Snap-On Design, Easy to Install】:HZLucki Fan Cooling Fan for PS5 is designed with an elastic lock, Just insert the USB connector and slide the hook into the top of the PS5 console, can firmly fix our cooling fan on your console. (ATTENTION: Please ensure some space is behind it so that the cooling system can operate efficiently.)
🎮【Perfect Gifts for PS5 Lovers】: HZLucki Fan Cooling Fan not only cools down the PS5 but also runs quietly, as one of the must-have PS5 gaming device accessories, can be a perfect gift for every PS5 gamer! Get ready for a seamless and enjoyable gaming experience!",LIKE NEW,https://media.karousell.com/media/photos/products/2024/12/14/hzlucki_ps5_cooling_fan_for_ps_1734159359_2fb550d6_thumbnail.jpg,2024-12-26,10.0
1351674787,Xbox One/Series X Controller,"Right stick drift and RB not working.
Rubber coating on sticks still intact.
Triggers and vibration motors still functional.",WELL USED,https://media.karousell.com/media/photos/products/2025/2/7/xbox_oneseries_x_controller_1738914772_90e598f3_thumbnail.jpg,2025-02-07,10.0
1325741183,Nintendo Switch Casing,"Inclusive of 
- joycon cover 
- joystick cover
- switch back cover

Nego ok, don’t low ball. Thanks",BRAND NEW,https://media.karousell.com/media/photos/products/2024/9/15/nintendo_switch_casing_1726402305_40f32a07_thumbnail.jpg,2024-09-24,10.0
1340417667,Nintendo Consoles,Got extra. Selling,LIKE NEW,https://media.karousell.com/media/photos/products/2024/12/7/nintendo_consoles_1733575410_431b27dd_thumbnail.jpg,2024-12-08,10.0
1346335475,Nintendo switch case with card holder,Used once when waiting for my new case to arrive after buying. Then never use before it’s basically new.  Pristine condition bro. ,LIKE NEW,https://media.karousell.com/media/photos/products/2025/1/9/nintendo_switch_case_with_card_1736396462_3f92a7e7_thumbnail.jpg,2025-01-21,10.0
1361512273,Nintendo Switch (Gen 1 LCD) -with case and game: 1-2 Switch (pre-loved),"This listing is part of a fund raising effort for Viriya Community Services,  and all proceeds will go to Viriya. This item is donated in full to Viriya and sold in a personal capacity by myself. 

There will be live streams on my personal channel on 15 April 7pm to 8pm to promote this item, and more! Look out for more details here. Highest bidder will win this item. 

For sale
One Nintendo Switch Gen 1, with protective screen cover installed from day one. Comes with bundled game 1-2 Switch and hard shell case.

Terms of sale
1) As this is a fund raising effort, we accept all bids. The winner of this item will be the highest bid on 15 April during the live sale.

2) The item for sale will be available for collection from Viriya's premises at Blk 142 Potong Pasir Ave 3 #01-224 from 9 to 19 April 9am to 6pm (less weekends). Any other collection method and expense, such as courier expenses, will be borne by the buyer. 

3) All sales are final and no refunds will be provided.

4) Payment will be made to Viriya directly via this link (https://viriya.org.sg/get-involved/make-a-donation/donation-form/). If you would like to make a donation without bidding, please do also use the above link to make a donation.

Pls select ""Viriya Fun-d for Smiles Carnival"" in the drop-down menu on the donation page.

5) If you would like to inspect the item for sale, please do so at the above address during office hours before making a bid. ",WELL USED,https://media.karousell.com/media/photos/products/2025/4/2/nintendo_switch_gen_1_lcd_with_1743565082_944552ac_thumbnail,2025-04-16,10.0
1332114896,Nintendo,Spolit ,HEAVILY USED,https://media.karousell.com/media/photos/products/2024/10/22/nintendo_1729562913_9807e392_thumbnail.jpg,2024-10-22,10.0
1348390362,Wii accessories,2 wheels and 1 Wii console stand/base,BRAND NEW,https://media.karousell.com/media/photos/products/2025/1/19/wii_accessories_1737297058_4ab1d8c8_thumbnail.jpg,2025-01-22,10.0
1330223713,Nintendo wii ultimate action sports kit 15 in 1,"gun hazard
racing wheel
controller grip
tennis racket
baseball bat
golf club
2 boxes available, $10 each.

cooking mother kit

shiro wii controller (japan) *NEW* $10

Wii power adaptor and stand

take all $20",WELL USED,https://media.karousell.com/media/photos/products/2024/10/11/nintendo_wii_ultimate_action_s_1728628463_def45a3c_thumbnail.jpg,2024-10-23,10.0
1340482860,Nintendo Wii,"Wii
All functional except the Wii Remote, which has battery leak
Comes with the accessories in the photo
",WELL USED,https://media.karousell.com/media/photos/products/2024/12/8/nintendo_wii_1733621830_5f489392_thumbnail.jpg,2024-12-18,10.0
1319450652,Nintendo Wii controller with cover,"i have 4 set of controllers with cover. Selling each set for 10 dollar or take all for 35 dollars

update: 1 set sold. left 3 sets.",WELL USED,https://media.karousell.com/media/photos/products/2024/8/11/nintendo_wii_controller_with_c_1723378480_0fc19ee0_thumbnail.jpg,2024-08-14,10.0
1306316527,Wii console only,"condition unknow
just wii device only no control
sell as is",HEAVILY USED,https://media.karousell.com/media/photos/products/2024/5/31/wii_1717170190_032278ad_thumbnail.jpg,2024-06-14,10.0
1347905626,Nintendo Wii,Giving away for free. In workable condition and all parts intact.,HEAVILY USED,https://media.karousell.com/media/photos/products/2025/1/17/nintendo_wii_1737097286_e2c3fffb_thumbnail.jpg,2025-01-17,10.0
1354168121,Nintendo Wii Power Adapter,"Original Wii power adapter.

In good working condition.",LIGHTLY USED,https://media.karousell.com/media/photos/products/2025/2/21/nintendo_wii_power_adapter_1740104181_46d81cf4_thumbnail.jpg,2025-03-09,10.0
1312475474,Nintendo Wii original Controllers and Nunchuck / Ghost Squad game set w/ gun accessories / various 100+ games,"Nintendo Wii original Controllers and Nunchuck / Ghost squad game set w/ gun accessories / various 100+ games, pls pm for details

original controllers $10 each
original nunchuck $10 each (brand new $12)
Ghost squad game set w/ gun accessories(brand new gun and disc) $20 each
Dual shock joypad(brand new) $10 each
Various games - pls pm",LIGHTLY USED,https://media.karousell.com/media/photos/products/2024/7/5/nintendo_wii_original_controll_1720143932_4c397153_thumbnail,2024-07-28,10.0
1311717504,Wii Games CD’s.  MOVING OUT SALE!!!,"Wii games cd’s for sale. 
All in good condition 
Starting from $10 
Buy all for discount",LIGHTLY USED,https://media.karousell.com/media/photos/products/2024/7/1/wii_games_cds_moving_out_sale_1719804924_ca20db94_thumbnail.jpg,2024-07-01,10.0
1304682677,Unopened console can not turn on 10sgd only,,LIKE NEW,https://media.karousell.com/media/photos/products/2024/5/22/unopened_console_can_not_turn__1716362627_3524a458_thumbnail.jpg,2024-07-23,10.0
1345491121,Xbox One S 500 GB (Faulty),"Selling a faulty Xbox One S.
HDMI port loosen cannot connect to TV.
Console still can boot up.
With original box. No controller.
Original HDMI cable and power cable is included.
",WELL USED,https://media.karousell.com/media/photos/products/2025/1/4/xbox_one_s_500_gb_faulty_1736010999_dc25070e_thumbnail.jpg,2025-01-05,10.0
1312669134,Xbox Controller,"Well used and taken care of well, but has sticky RT button (the lower R button). Works fine, just that the RT button may take longer to come up when pressed. 

Else, all other functions no issues. Works with Xbox and PC, Android as well. ",WELL USED,https://media.karousell.com/media/photos/products/2024/7/6/xbox_controller_1720235866_79e0a615_thumbnail.jpg,2024-07-06,10.0
1341713788,Xbox One S,"Doesn't turn on. Only console. No power cable, no controller, no HDMI. Can be used for spare parts.",HEAVILY USED,https://media.karousell.com/media/photos/products/2024/12/14/xbox_one_s_1734180240_d5f741f0_thumbnail.jpg,2024-12-15,10.0
1324090743,[spoiled] Xbox Wireless Controller,"Xbox Wireless Controller 
Has drift problem, selling for parts
Sold as is",HEAVILY USED,https://media.karousell.com/media/photos/products/2024/9/6/spoiled_xbox_wireless_controll_1725613870_53302227_thumbnail.jpg,2024-09-10,10.0
1312740467,Spoilt Xbox One 500GB,"self collection at postal code 461032
only console
take and go.  no warranty no refund after hand over
no accessories",HEAVILY USED,https://media.karousell.com/media/photos/products/2024/7/6/spoilt_xbox_one_500gb_1720257428_3b1dd2c5_thumbnail.jpg,2024-07-13,10.0
1345851461,Xbox One[not working] + Kinect + games,"Console NOT able to boot-up.
Kinect should be working fine.
Not for fussy.",HEAVILY USED,https://media.karousell.com/media/photos/products/2025/1/6/xbox_onenot_working__kinect__g_1736166808_8acdbeb0_thumbnail.jpg,2025-01-08,10.0
1307131886,Xbox One (Model 1540),"Took out of storage to clear, no cables, no controllers, no games.

Unsure if still working, suitable for those who are familiar with this console.

Nearest mrt is punggol.",LIGHTLY USED,https://media.karousell.com/media/photos/products/2024/6/5/xbox_one_model_1540_1717574997_fb47a1da_thumbnail.jpg,2024-06-13,10.0
1357933935,Xbox One (spoilt),"No power
Might have been opened before, not sure if anything was done inside
No controllers or power supply included",LIGHTLY USED,https://media.karousell.com/media/photos/products/2025/3/12/xbox_one_spoilt_1741792398_3db1a9a7_thumbnail.jpg,2025-04-22,10.0
1331009099,Nidento 3DS selling with 2 games included MH and Pokémon Y,"$15 

Lost the charger for it

Selling to clear space.

Self collection only come my house ",WELL USED,https://media.karousell.com/media/photos/products/2024/10/15/nidento_3ds_selling_with_2_gam_1728998545_8d248547_thumbnail.jpg,2024-10-15,15.0
1348956093,Nintendo 3DS Red — Broken,"Nintendo 3DS Red — Broken.

Missing top screen and stylus. Charger included. When plugged in, blue light turns on and turns off.",HEAVILY USED,https://media.karousell.com/media/photos/products/2025/1/22/nintendo_3ds_red__broken_1737553148_fb8aa741_thumbnail.jpg,2025-01-22,15.0
1323558952,Ancient Nintendo 3DS with games,"if you are a collector or old consoles or knows how to repair you can buy. I don't know if the 3ds is still working so Long already but the games are playable if you want nostalgic.  i cant find the charger sorry

games include
bravely default
bravely second
monster hunter ultimate",HEAVILY USED,https://media.karousell.com/media/photos/products/2024/9/3/ancient_nintendo_3ds_with_game_1725358392_ff56b0b2_thumbnail.jpg,2024-09-03,15.0
1309260706,3DS Games for Sale,"kids grew up no longer play, to sell

All games - $15 each 

Skylanders games - $10

as seen in pic, meet up only",LIGHTLY USED,https://media.karousell.com/media/photos/products/2024/6/17/3ds_games_for_sale_1718613200_8ca2b40e_thumbnail.jpg,2024-07-06,15.0
1335166599,PS3(NO SURE WORKING OR NOT),"I don't know if it works, but I can still keep it as a hobby.",WELL USED,https://media.karousell.com/media/photos/products/2024/11/8/ps3no_sure_working_or_not_1731062390_f702ae9d_thumbnail.jpg,2024-11-08,15.0
1343305547,Playstation 3,"As photo.
$20 for small SOLD
$10 for big
Not sure if it still works",WELL USED,https://media.karousell.com/media/photos/products/2024/12/23/playstation_3_1734949099_66f9b8c4_thumbnail.jpg,2024-12-24,15.0
1308021618,PS3 Controller,"$10 each 
Negotiable",WELL USED,https://media.karousell.com/media/photos/products/2024/6/10/ps3_controller_1718007894_eb5a3696_thumbnail.jpg,2024-06-10,15.0
1317026855,Spoilt PS3. Cannot turn on,"Spoilt PS3.
No controllers.",HEAVILY USED,https://media.karousell.com/media/photos/products/2024/7/29/spoilt_ps3_cannot_turn_on_1722224160_012f9fc6_thumbnail.jpg,2024-07-29,15.0
1316156933,Playstation 3 first generation,"Old playstation 3 found in storage not certain if working or not,consider it not working and selling for parts",HEAVILY USED,https://media.karousell.com/media/photos/products/2024/7/24/playstation_3_first_generation_1721809787_28394ef1_thumbnail.jpg,2024-07-29,15.0
1353652871,Playstation 3 and 3 original wireless controller,"People who dont read and Low ball person will be blocked immediately. 

Mailing only, top up normal mailing and handling and packing $4 for each. 
Beauty world mrt on downtown line. Sengkang mrt can be arranged separately

Main console, $95
Sony Wireless controller, $25 each

Leftovers from tenent who return to home country. Was in good working condition before the family left.",LIGHTLY USED,https://media.karousell.com/media/photos/products/2025/3/19/playstation_3_and_3_original_w_1742396325_37ef69fb_thumbnail.jpg,2025-02-24,15.0
1326851896,ps4 controller,SELLING OFF PS4 CONTROLLERS FOR ONLY $15 EACH.WHITE TRANS SOLD.LEFT 4.ANY1 INTERESTED CAN PM ME.PICK UP LOCATION ADMIRALTY.FIRST COME FIRST SERVE.,LIKE NEW,https://media.karousell.com/media/photos/products/2024/9/22/ps4_controller_1726967457_2f939e2b_thumbnail,2024-10-07,15.0
1321525418,PS4 DOCK STATION.,"just take n go. Suitable for PS4, will clean before passing to you",LIGHTLY USED,https://media.karousell.com/media/photos/products/2024/8/23/ps4_dock_station_1724391953_b88ed02d_thumbnail.jpg,2024-10-24,15.0
1335986355,Original PS5 Slim Casing (White),"Original PS5 Slim White casing.

Condition: 10/10

Used for 1 day only.
Selling as I changed my PS5 casing to another colour.",LIKE NEW,https://media.karousell.com/media/photos/products/2024/11/13/original_ps5_slim_casing_white_1731464709_03ac4db1_thumbnail.jpg,2024-11-13,15.0
1343803269,Xbox Wireless Controller Robot White - Faulty,"RB button is not working.
LB button works but not clicking.

Selling for cheap for anyone who can fix it.
",LIGHTLY USED,https://media.karousell.com/media/photos/products/2024/12/26/xbox_wireless_controller_robot_1735208527_d98dfc91_thumbnail,2024-12-28,15.0
1321343065,Nintendo switch lite power adapter usb c,Sold off my switch lite cos i misplaced the adapter. Ive just found the adapter so im selling cheap again too.,LIKE NEW,https://media.karousell.com/media/photos/products/2024/8/22/nintendo_switch_lite_power_ada_1724300978_7694dca6_thumbnail.jpg,2024-10-22,15.0
1365298021,Clearance - Nintendo Wii Console White RVL-001 - No gaming Controllers/remote provided as seen.,It's used but still in good working condition as seen when powered on and tested. Comes with no gaming Controllers or remote. Just the  gaming console only and other accessories  power plug adapter av cable and antenna and etc as seen. No games provided as well. Its in working condition and still playable as well. Not for fussy buyers. What you see is what you get. Self collection of item. No refunds once item is sold,LIKE NEW,https://media.karousell.com/media/photos/products/2025/4/23/clearance__nintendo_wii_consol_1745443392_b1f5f0d9_thumbnail.jpg,2025-04-29,15.0
1354049736,"Wii console without controllers, with hdmi adapter for TVs","This console starts up and its settings can be accessed; the firmware and settings have been updated (refer to last 2 images). However, it doesn't seem to read the 4 remaining Wii discs that I have. 

Please note it doesn't come with the controllers. I've included an HDMI adapter (mini usb cable needed to power it)  to connect to recent TVs  

Also included is the sensor bar and a spare RCA cable.",WELL USED,https://media.karousell.com/media/photos/products/2025/2/20/wii_console_without_controller_1740039935_afb0c093_thumbnail.jpg,2025-02-20,15.0
1343514081,Nintendo Wii,"Slight yellowing on case, otherwise functional. Will deliver to your mrt if convenient.",WELL USED,https://media.karousell.com/media/photos/products/2024/12/24/nintendo_wii_1735051289_6428b50d_thumbnail.jpg,2025-01-01,15.0
1326159667,Wii,"I’m selling my old Wii.

I jailbreak it and now it cannot be opened. The controllers should be working fine though.

If you’re interested in repairing it, feel free to buy it back from me.

Price is negotiable.",HEAVILY USED,https://media.karousell.com/media/photos/products/2024/9/18/wii_1726626668_81ad51d9_thumbnail.jpg,2024-09-18,15.0
1348379602,Mario Kart Wii,"

🎮 Mario Kart Wii Game for Sale 🎮

Price: $15
Meet-up: Preferably at Tanah Merah
Classic fun for Wii fans! Drop me a message if you’re interested. 😊",LIGHTLY USED,https://media.karousell.com/media/photos/products/2025/1/19/mario_kart_wii_1737294108_7081a7c1_thumbnail,2025-01-30,15.0
1316662059,Xbox Wireless Adapter,"- Almost new Xbox Wireless Adapter
- Bought it to connect to my controller to play Fortnite on PC.

Interested parties please PM me. Thank you for viewing.",LIKE NEW,https://media.karousell.com/media/photos/products/2024/7/27/xbox_wireless_adapter_1722056544_c019c54e_thumbnail.jpg,2024-08-02,15.0
1302975044,XBOX One,"Not sure if working or not
no time to test
self collect tampines 524856",WELL USED,https://media.karousell.com/media/photos/products/2024/5/12/xbox_one_1715502449_e378c40e_thumbnail.jpg,2024-05-12,15.0
1315469660,Xbox One Controller,"Well used,
Self- collection ",WELL USED,https://media.karousell.com/media/photos/products/2024/7/20/xbox_one_controller_1721490356_674471ed_thumbnail.jpg,2024-07-24,15.0
1336513203,xbox controllers,,HEAVILY USED,https://media.karousell.com/media/photos/products/2024/11/16/xbox_controllers_1731726183_c75117e7_thumbnail.jpg,2024-11-16,15.0
1321031971,3DS XL | Games | DS | PS VITA,"All still in working condition which I tested before posting. So nostalgic! 

Couldn’t afford one when young. 
Buy back memories! 

Console with charger at $120 each 
Games at $20 each 

Not for fussy buyers. 
It’s a well used item, with some hairline scratches. Otherwise it’s work fine. ☺️",WELL USED,https://media.karousell.com/media/photos/products/2024/8/20/3ds_xl__games__ds__ps_vita_1724143143_a71fb287_thumbnail.jpg,2024-08-29,20.0
1313848700,"R4 SDHC Gold Pro for 3DS, DS","Used R4 card for playing DS games, 32GB sd card included",LIGHTLY USED,https://media.karousell.com/media/photos/products/2024/7/12/r4_sdhc_gold_pro_for_3ds_ds_1720765957_ff7ed8eb_thumbnail.jpg,2024-07-17,20.0
1304864085,PS3 Console ( Read Description),"Faulty PS3 Fat Console
Problem: Yellow light of death. It means that when I turn on the console, it will not show the display of the PS3 and the console light stuck on the yellow light, which prevents us on from turning on.

So, I’d recommend for those who want to use the parts of the PS3 or they can risk it to fix the PS3 on their own 

I want clear it, so please help me clear it.

It includes AC 2 pin Plug, LAN Cable, and HDMI. Cable

Only meetup at Woodlands or Admiralty.",WELL USED,https://media.karousell.com/media/photos/products/2024/5/23/ps3_console__read_description_1716451484_3de50ba4_thumbnail.jpg,2024-06-07,20.0
1345439766,PS3 Phat,"Untested,  sell as-is.
 : 8756 2️⃣7️⃣4️⃣9️⃣",WELL USED,https://media.karousell.com/media/photos/products/2025/1/4/ps3_phat_1735993487_cd9466ab_thumbnail.jpg,2025-01-05,20.0
1349602893,Ps3,,WELL USED,https://media.karousell.com/media/photos/products/2025/1/26/ps3_1737871065_ee90bc10_thumbnail.jpg,2025-01-26,20.0
1357932846,PS3 Slim (spoilt),"Blinking red light after pressing power button

no controllers
has not been repaired before
meetups only at my place, if you ask about any of what I mentioned I won't reply

CECH-2006A",WELL USED,https://media.karousell.com/media/photos/products/2025/3/12/ps3_slim_spoilt_1741792059_458899c5_thumbnail.jpg,2025-03-30,20.0
1304870262,Playstation 3 console,"Working con. Selling just console with one power plug. 

Self collect in bedok. Non nego, will not reply to baller",WELL USED,https://media.karousell.com/media/photos/products/2024/5/23/playstation_3_console_1716453523_9d069fe5_thumbnail.jpg,2024-05-24,20.0
1343004703,PS3 (Faulty),"Faulty PS3 for sale @ $25
Unable to read disc
Comes with wire
Collect at Buangkok Mrt ",HEAVILY USED,https://media.karousell.com/media/photos/products/2024/12/21/ps3_faulty_1734796938_daef3275_thumbnail.jpg,2024-12-21,20.0
1304569662,PS3 console,Not working. Selling as-is for parts. Priced for both together. Self collect from my home in Woodlands. Cash deal only. ,HEAVILY USED,https://media.karousell.com/media/photos/products/2024/5/21/ps3_console_1716297913_08e4dd8b_thumbnail.jpg,2024-05-26,20.0
1339637224,Sony Playstation 3,"Selling away used Playstation 3, PS3. Only the console. Unsure if it still turns on as i dont have the power cable. Selling cheap as it can be used as a display or you can repair it too.",HEAVILY USED,https://media.karousell.com/media/photos/products/2024/12/3/sony_playstation_3_1733215238_be0e0025_thumbnail.jpg,2024-12-04,20.0
1341687159,For Sale: Spoilt PS3 Bundle,"Selling the following as a bundle:

PS3 Console: Powers on but emits smoke (potential electrical issue).

5x Controllers: All have issues (e.g., random button presses).

4x Games: Discs can't run.

1x PS4 Empty Game Case.

Great for parts, repairs, or DIY projects!

Price: Open to offers! Willing to let go at a fair price for everything together.",HEAVILY USED,https://media.karousell.com/media/photos/products/2024/12/14/for_sale_spoilt_ps3_bundle_1734170683_2f4f6e69_thumbnail.jpg,2024-12-16,20.0
1360107709,Playstation 3 [NOT WORKING],Playstation 3 original.,HEAVILY USED,https://media.karousell.com/media/photos/products/2025/3/24/playstation_3_not_working_1742802730_5b16233c_thumbnail.jpg,2025-05-05,20.0
1306248236,PS3,"Able to power up but red light beeps 
Likely internal hardware issue and will need to be fixed
",HEAVILY USED,https://media.karousell.com/media/photos/products/2024/5/31/ps3_1717143464_9888fb5b_thumbnail.jpg,2024-06-18,20.0
1343914911,Playstation 3 - 2009 model,"Very lightly used (I only bought one game), but vintage model. Two controllers.",LIGHTLY USED,https://media.karousell.com/media/photos/products/2024/12/27/playstation_3__2009_model_1735272954_6abca8f3_thumbnail.jpg,2024-12-27,20.0
1329707323,PS3 Controller,"These PS3 Controllers are not able to connect to the PS3 Console, they require repairs. Letting go for cheap.",LIGHTLY USED,https://media.karousell.com/media/photos/products/2024/10/8/ps3_controller_1728367221_0d0cdff2_thumbnail.jpg,2024-10-25,20.0
1315516124,PS3 Slim console,"Seldom used. Price is fixed. No games/controllers included. 

Cash & carry at River Valley. Thanks.",LIGHTLY USED,https://media.karousell.com/media/photos/products/2024/7/21/ps3_slim_console_1721531113_32e9449e_thumbnail.jpg,2024-07-21,20.0
1320294476,DUALSHOCK 4 Wireless Controller,"- Brand new.
- Comes with an instruction manual.
- Refer to the photos attached.
- Collection via meet up or postage.

$20. Pm me if interested!",BRAND NEW,https://media.karousell.com/media/photos/products/2024/8/16/dualshock_4_wireless_controlle_1723792659_8f08bd0b_thumbnail.jpg,2024-08-21,20.0
1353074089,Ps4 camera,,LIGHTLY USED,https://media.karousell.com/media/photos/products/2025/2/15/ps4_camera_1739597324_55c7d34e_thumbnail.jpg,2025-02-21,20.0
1344154902,WWE 2K23,Meet up at Bukit Gombak MRT,LIKE NEW,https://media.karousell.com/media/photos/products/2024/12/28/wwe_2k23_1735378531_0520b85f_thumbnail.jpg,2024-12-31,20.0
1362168630,PS5 SLIM / PS5 Pro Add on  Rear Cooling Fan & Vertical Stand,"Selling PS5 Slim/ PS5 PRO back add-on cooling fan condition as like new. 
This combo also come with vertical stand , that stand compatible with Digital/Disc both version.

Self collect at Kaki Bukit DT28
Price Fixed",LIKE NEW,https://media.karousell.com/media/photos/products/2025/4/6/ps5_slim__ps5_pro_add_on_rear__1743918745_08a4fb89_thumbnail.jpg,2025-04-12,20.0
1336002799,WZ & BO6 CAMOS [NEW UPDATE WORKING],"Unlock WARZONE and BO6 Camos for Multiplayer & Zombies Mode [NEW UPDATE WORKING]

Take your BO6 experience to the next level with our exclusive camo unlock service! Whether you’re aiming for sleek Gold, dazzling Diamond, or the ultra-rare Dark Matter, we’ve got you covered. We offer a full range of camos from both BO6 Multiplayer and BO6 Zombies modes, so you can stand out in every game.

Pricing:

	•      Camos:
	•	1 Camo = $3.50
	•	3 Camos = $5
	•	5 Camos = $10
	•	10 Camos = $15

	•      Operators:
	•	1 Operator = $3.50
	•	2 Operators = $4.50

Key Pointers:

       •	Supported Platforms: Available for BNET/Steam and Xbox versions of BO6. PlayStation accounts require linking to an Xbox account with Game Pass for us to complete the service.
	•	Customizable Options: Request any camo you want, from multiplayer and zombies skins to limited edition styles.
	•	Fast & Secure: Quick delivery with complete privacy.
	•	All Camos Available: Unlock Gold, Diamond, Dark Matter, and more!

Transform your gameplay and impress your squad. Order your BO6 camo unlock now and dominate with style!

Last edited: 16 Nov 2024",BRAND NEW,https://media.karousell.com/media/photos/products/2024/11/13/bo6_camo_services_1731470824_6ef9bebc_thumbnail.jpg,2024-11-19,20.0
1356707703,Xbox controller,,LIGHTLY USED,https://media.karousell.com/media/photos/products/2025/3/6/xbox_controller_1741251347_4ee33623_thumbnail.jpg,2025-03-09,20.0
1339514614,128 GB Micro SD Card for Switch (No case),,LIKE NEW,https://media.karousell.com/media/photos/products/2024/12/2/micro_sd_card_for_switch_1733149109_9f4aeff9_thumbnail.jpg,2024-12-14,20.0
1365125422,Nintendo Wii Classic Pro Controller,"Brand New, kept in storage. But Box is slightly dirty",BRAND NEW,https://media.karousell.com/media/photos/products/2025/4/23/nintendo_switch_pro_controller_1745368108_a54dcffd_thumbnail.jpg,2025-04-24,20.0
1306622682,Wii Games Nintendo console guitar Hero 2,"Everything to clear.
Console works. (original games ok)
A file of mod games, i dont knos how to make it work.
Some controllers need new battery.
Guitar not used for sometime. zcant be sure.
Everything for $20.
No warranty. No bargain please.",WELL USED,https://media.karousell.com/media/photos/products/2024/6/2/wii_games_nintendo_console_gui_1717323669_5af5cde4_thumbnail.jpg,2024-06-02,20.0
1333838332,Wii set,No remotes,WELL USED,https://media.karousell.com/media/photos/products/2024/10/31/free_wii_set_1730399339_94b5aba0_thumbnail.jpg,2024-11-04,20.0
1307669303,Nintendo Wii full set including Wii Fit Plus and accessories,"Well used but fully functional, includes Wii Fit Plus and thumb drive games.

Self-collect or arrange for delivery.",WELL USED,https://media.karousell.com/media/photos/products/2024/6/8/nintendo_wii_full_set_includin_1717840643_bf61417a_thumbnail.jpg,2024-06-09,20.0
1314417852,Wii video game set and games,"Selling full Wii set (Wii is not working, will need to be repaired by buyer ) 
HDMI adapter
3 controllers 
1 steering wheel
Bundle of 5 games as shown (excluding wii sports resort)
Self collect at Bishan area or arrange courier ",WELL USED,https://media.karousell.com/media/photos/products/2024/7/15/wii_video_game_set_and_games_1721022568_bbb1f390_thumbnail.jpg,2024-07-22,20.0
